date,img,color
2018-04-04 00:00:48,3325,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2018-04-04 00:00:48,5602,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2018-04-04 00:00:48,8869,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2018-04-04 00:00:48,3424,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2018-04-04 00:00:48,9067,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2018-04-04 00:00:48,8275,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2018-04-04 00:00:48,6691,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2018-04-04 00:00:48,2137,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2018-04-04 00:00:48,5503,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2018-04-04 00:00:48,3523,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2018-04-04 00:00:48,3127,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2018-04-04 00:00:48,5007,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2018-04-04 00:00:48,6493,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2018-04-04 00:00:48,156,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2018-04-04 00:00:48,2632,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2018-04-04 00:00:48,6196,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2018-04-04 00:00:48,4909,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2018-04-04 00:00:48,2731,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2018-04-04 00:00:48,6295,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2018-04-04 00:00:48,255,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2018-04-04 00:00:48,7978,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2018-04-04 00:00:48,6097,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2018-04-04 00:00:48,2830,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2018-04-04 00:00:48,4116,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2018-04-04 00:00:48,8077,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2018-04-04 00:00:48,9562,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2018-04-04 00:00:48,9265,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2018-04-04 00:00:48,5998,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2018-04-04 00:00:48,6394,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2018-04-04 00:00:48,4215,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2018-04-04 00:00:48,2929,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2018-04-04 00:00:48,2434,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2018-04-04 00:00:48,3028,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2018-04-04 00:00:48,5899,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2018-04-04 00:00:48,1046,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2018-04-04 00:00:48,552,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2018-04-04 00:00:48,8473,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2018-04-04 00:00:48,9463,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2018-04-04 00:00:48,8770,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2018-04-04 00:00:48,4314,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2018-04-04 00:00:48,3226,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2018-04-04 00:00:48,9364,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2018-04-04 00:00:48,8374,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2018-04-04 00:00:48,5305,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2018-04-04 00:00:48,6889,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2018-04-04 00:00:48,2038,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2018-04-04 00:00:48,3622,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2018-04-04 00:00:48,5404,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2018-04-04 00:00:48,1939,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2018-04-04 00:00:48,3720,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2018-04-04 00:00:48,5205,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2018-04-04 00:00:48,8572,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2018-04-04 00:00:48,849,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2018-04-04 00:00:48,7780,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2018-04-04 00:00:48,6790,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2018-04-04 00:00:48,5106,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2018-04-04 00:00:48,3918,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2018-04-04 00:00:48,3819,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2018-04-04 00:00:48,8968,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2018-04-10 15:20:35,8486,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2018-04-10 15:20:35,5813,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2018-04-10 15:20:35,3140,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2018-04-10 15:20:35,7100,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2018-04-10 15:20:35,2942,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2018-04-10 15:20:35,466,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2018-04-10 15:20:35,2447,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2018-04-10 15:20:35,5912,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2018-04-10 15:20:35,1952,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2018-04-10 15:20:35,4724,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2018-04-10 15:20:35,9471,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2018-04-10 15:20:35,7298,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2018-04-10 15:20:35,862,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2018-04-10 15:20:35,3041,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2018-04-10 15:20:35,955,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2018-04-10 15:20:35,3733,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2018-04-10 15:20:35,2348,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2018-04-10 15:20:35,6506,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2018-04-10 15:20:35,1847,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2018-04-10 15:20:35,4823,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2018-04-10 15:20:35,7694,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2018-04-10 15:20:35,1054,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2018-04-10 15:20:35,1253,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2018-04-10 15:20:35,4228,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2018-04-10 15:20:35,8387,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2018-04-10 15:20:35,268,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2018-04-10 15:20:35,2645,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2018-04-10 15:20:35,3832,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2018-04-10 15:20:35,6209,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2018-04-10 15:20:35,8783,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2018-04-10 15:20:35,9377,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2018-04-10 15:20:35,8585,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2018-04-10 15:20:35,1649,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2018-04-10 15:20:35,7991,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2018-04-10 15:20:35,2744,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2018-04-10 15:20:35,6308,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2018-04-10 15:20:35,70,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2018-04-10 15:20:35,4922,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2018-04-10 15:20:35,7199,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2018-04-10 15:20:35,8679,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2018-04-10 15:20:35,6407,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2018-04-10 15:20:35,6110,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2018-04-10 15:20:35,5218,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2018-04-10 15:20:35,9768,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2018-04-10 15:20:35,2546,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2018-04-10 15:20:35,1153,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2018-04-10 15:20:35,4426,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2018-04-10 15:20:35,2843,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2018-04-10 15:20:35,6902,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2018-04-10 15:20:35,1549,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2018-04-10 15:20:35,367,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2018-04-10 15:20:35,9273,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2018-04-10 15:20:35,8090,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2018-04-10 15:20:35,6011,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2018-04-10 15:20:35,4625,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2018-04-10 15:20:35,7496,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2018-04-10 15:20:35,4129,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2018-04-10 15:20:35,9174,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2018-04-10 15:20:35,8882,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2018-04-10 15:20:35,2051,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2018-04-10 15:20:35,5714,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2018-04-10 15:20:35,9867,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2018-04-10 15:20:35,7595,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2018-04-10 15:20:35,169,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2018-04-10 15:20:35,3338,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2018-04-10 15:20:35,5615,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2018-04-10 15:20:35,565,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2018-04-10 15:20:35,9080,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2018-04-10 15:20:35,763,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2018-04-10 15:20:35,7397,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2018-04-10 15:20:35,4327,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2018-04-10 15:20:35,3437,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2018-04-10 15:20:35,6803,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2018-04-10 15:20:35,5119,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2018-04-10 15:20:35,2150,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2018-04-10 15:20:35,6704,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2018-04-10 15:20:35,7001,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2018-04-10 15:20:35,5417,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2018-04-10 15:20:35,5516,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2018-04-10 15:20:35,664,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2018-04-10 15:20:35,3931,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2018-04-10 15:20:35,8288,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2018-04-10 15:20:35,3536,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2018-04-10 15:20:35,9669,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2018-04-10 15:20:35,4525,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2018-04-10 15:20:35,9575,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2018-04-10 15:20:35,1351,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2018-04-10 15:20:35,2249,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2018-04-10 15:20:35,7793,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2018-04-10 15:20:35,1747,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2018-04-10 15:20:35,5318,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2018-04-10 15:20:35,7892,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2018-04-10 15:20:35,1451,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2018-04-10 15:20:35,5020,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2018-04-10 15:20:35,3635,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2018-04-10 15:20:35,8981,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2018-04-10 15:20:35,3239,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2018-04-10 15:20:35,8189,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2018-04-10 15:20:35,4025,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2018-04-10 15:20:35,6605,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2018-04-11 21:01:01,3815,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2018-04-11 21:01:01,2826,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2018-04-11 21:01:01,5301,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2018-04-11 21:01:01,7578,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2018-04-11 21:01:01,943,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2018-04-11 21:01:01,152,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2018-04-11 21:01:01,9162,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2018-04-11 21:01:01,5499,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2018-04-11 21:01:01,7479,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2018-04-11 21:01:01,7182,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2018-04-11 21:01:01,9855,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2018-04-11 21:01:01,8469,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2018-04-11 21:01:01,8964,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2018-04-11 21:01:01,4608,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2018-04-11 21:01:01,9756,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2018-04-11 21:01:01,4905,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2018-04-11 21:01:01,6093,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2018-04-11 21:01:01,6192,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2018-04-11 21:01:01,8172,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
2018-04-11 21:01:01,2727,"(0.11764705882352941, 0.18823529411764706, 0.25098039215686274)"
2018-04-11 21:01:01,3914,"(0.8470588235294118, 0.7490196078431373, 0.7803921568627451)"
2018-04-11 21:01:01,5102,"(0.8313725490196079, 0.8313725490196079, 0.8274509803921568)"
2018-04-11 21:01:01,3519,"(0.1411764705882353, 0.12941176470588237, 0.17647058823529413)"
2018-04-11 21:01:01,1339,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2018-04-11 21:01:01,5201,"(0.4588235294117647, 0.6627450980392157, 0.8156862745098039)"
2018-04-11 21:01:01,9063,"(0.12549019607843137, 0.12549019607843137, 0.1411764705882353)"
2018-04-11 21:01:01,5895,"(0.8941176470588236, 0.8862745098039215, 0.8862745098039215)"
2018-04-11 21:01:01,647,"(0.8901960784313725, 0.8784313725490196, 0.8627450980392157)"
2018-04-11 21:01:01,7281,"(0.1607843137254902, 0.16470588235294117, 0.17254901960784313)"
2018-04-11 21:01:01,746,"(0.8666666666666667, 0.8352941176470589, 0.8666666666666667)"
2018-04-11 21:01:01,8667,"(0.28627450980392155, 0.27058823529411763, 0.24705882352941178)"
2018-04-11 21:01:01,4013,"(0.18823529411764706, 0.1607843137254902, 0.19607843137254902)"
2018-04-11 21:01:01,3024,"(0.8784313725490196, 0.6901960784313725, 0.5843137254901961)"
2018-04-11 21:01:01,5697,"(0.8901960784313725, 0.8941176470588236, 0.9333333333333333)"
2018-04-11 21:01:01,548,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2018-04-11 21:01:01,350,"(0.5254901960784314, 0.5529411764705883, 0.6470588235294118)"
2018-04-11 21:01:01,5003,"(0.7490196078431373, 0.7529411764705882, 0.8549019607843137)"
2018-04-11 21:01:01,3321,"(0.7215686274509804, 0.7333333333333333, 0.796078431372549)"
2018-04-11 21:01:01,2925,"(0.4666666666666667, 0.4196078431372549, 0.43137254901960786)"
2018-04-11 21:01:01,5994,"(0.2235294117647059, 0.16862745098039217, 0.14901960784313725)"
2018-04-11 21:01:01,1439,"(0.27450980392156865, 0.22745098039215686, 0.2549019607843137)"
2018-04-11 21:01:01,8865,"(0.1411764705882353, 0.1450980392156863, 0.16862745098039217)"
2018-04-11 21:01:01,3123,"(0.7725490196078432, 0.13725490196078433, 0.21176470588235294)"
2018-04-11 21:01:01,7380,"(0.13333333333333333, 0.15294117647058825, 0.17254901960784313)"
2018-04-11 21:01:01,845,"(0.45098039215686275, 0.4196078431372549, 0.4)"
2018-04-11 21:01:01,8370,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2018-04-11 21:01:01,5400,"(0.11372549019607843, 0.3607843137254902, 0.18823529411764706)"
2018-04-11 21:01:01,8073,"(0.803921568627451, 0.7764705882352941, 0.792156862745098)"
2018-04-11 21:01:01,1241,"(0.18823529411764706, 0.23137254901960785, 0.17254901960784313)"
2018-04-11 21:01:01,4508,"(0.18823529411764706, 0.1843137254901961, 0.1411764705882353)"
2018-04-11 21:01:01,4112,"(0.8823529411764706, 0.8862745098039215, 0.8941176470588236)"
2018-04-11 21:01:01,8271,"(0.14901960784313725, 0.1450980392156863, 0.16862745098039217)"
2018-04-11 21:01:01,3222,"(0.4666666666666667, 0.3568627450980392, 0.4196078431372549)"
2018-04-11 21:01:01,9360,"(0.23921568627450981, 0.29411764705882354, 0.38823529411764707)"
2018-04-11 21:01:01,3618,"(0.1843137254901961, 0.18823529411764706, 0.23921568627450981)"
2018-04-11 21:01:01,9261,"(0.8549019607843137, 0.7529411764705882, 0.7764705882352941)"
2018-04-11 21:01:01,3716,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2018-04-11 21:01:01,5598,"(0.8274509803921568, 0.8156862745098039, 0.8549019607843137)"
2018-04-11 21:01:01,1537,"(0.8901960784313725, 0.8901960784313725, 0.8901960784313725)"
2018-04-11 21:01:01,3420,"(0.8392156862745098, 0.5254901960784314, 0.5568627450980392)"
2018-04-11 21:01:01,5796,"(0.19215686274509805, 0.1843137254901961, 0.19215686274509805)"
2018-04-11 21:01:01,251,"(0.9019607843137255, 0.9019607843137255, 0.9137254901960784)"
2018-04-11 21:01:01,6885,"(0.49411764705882355, 0.27450980392156865, 0.3254901960784314)"
2018-04-11 21:01:01,6291,"(0.8941176470588236, 0.7803921568627451, 0.7607843137254902)"
2018-04-11 21:01:01,1141,"(0.3803921568627451, 0.4549019607843137, 0.5411764705882353)"
2018-04-11 21:01:01,1935,"(0.16470588235294117, 0.13725490196078433, 0.19607843137254902)"
2018-04-11 21:01:01,4409,"(0.2549019607843137, 0.1607843137254902, 0.1607843137254902)"
2018-04-11 21:01:01,1735,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2018-04-11 21:01:01,4707,"(0.8313725490196079, 0.6235294117647059, 0.6549019607843137)"
2018-04-11 21:01:01,9657,"(0.792156862745098, 0.7803921568627451, 0.7607843137254902)"
2018-04-11 21:01:01,7776,"(0.3333333333333333, 0.3137254901960784, 0.32941176470588235)"
2018-04-11 21:01:01,4310,"(0.8705882352941177, 0.8392156862745098, 0.8627450980392157)"
2018-04-11 21:01:01,2331,"(0.1568627450980392, 0.20392156862745098, 0.3568627450980392)"
2018-04-11 21:01:01,2430,"(0.08627450980392157, 0.08627450980392157, 0.08627450980392157)"
2018-04-11 21:01:01,2133,"(0.8313725490196079, 0.6980392156862745, 0.6392156862745098)"
2018-04-11 21:01:01,6687,"(0.6431372549019608, 0.5137254901960784, 0.49019607843137253)"
2018-04-11 21:01:01,7974,"(0.807843137254902, 0.615686274509804, 0.5176470588235295)"
2018-04-11 21:01:01,6489,"(0.796078431372549, 0.7529411764705882, 0.7254901960784313)"
2018-04-11 21:01:01,7677,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2018-04-11 21:01:01,7083,"(0.10588235294117647, 0.24705882352941178, 0.38823529411764707)"
2018-04-11 21:01:01,9459,"(0.8235294117647058, 0.6313725490196078, 0.6745098039215687)"
2018-04-11 21:01:01,9558,"(0.9058823529411765, 0.8823529411764706, 0.7725490196078432)"
2018-04-11 21:01:01,4806,"(0.23529411764705882, 0.23137254901960785, 0.27058823529411763)"
2018-04-11 21:01:01,2529,"(0.8549019607843137, 0.8666666666666667, 0.8705882352941177)"
2018-04-11 21:01:01,2628,"(0.13333333333333333, 0.13333333333333333, 0.1568627450980392)"
2018-04-11 21:01:01,6786,"(0.8549019607843137, 0.8313725490196079, 0.8823529411764706)"
2018-04-11 21:01:01,1835,"(0.12941176470588237, 0.09803921568627451, 0.10196078431372549)"
2018-04-11 21:01:01,6984,"(0.1411764705882353, 0.14901960784313725, 0.16470588235294117)"
2018-04-11 21:01:01,4211,"(0.8588235294117647, 0.792156862745098, 0.788235294117647)"
2018-04-11 21:01:01,1637,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2018-04-11 21:01:01,2034,"(0.18823529411764706, 0.17647058823529413, 0.21568627450980393)"
2018-04-11 21:01:01,7875,"(0.17254901960784313, 0.26666666666666666, 0.3254901960784314)"
2018-04-11 21:01:01,6390,"(0.8470588235294118, 0.8352941176470589, 0.8117647058823529)"
2018-04-11 21:01:01,8568,"(0.792156862745098, 0.6980392156862745, 0.7607843137254902)"
2018-04-11 21:01:01,2232,"(0.7647058823529411, 0.792156862745098, 0.8470588235294118)"
2018-04-11 21:01:01,8766,"(0.7607843137254902, 0.792156862745098, 0.8156862745098039)"
2018-04-11 21:01:01,449,"(0.5607843137254902, 0.6313725490196078, 0.2980392156862745)"
2018-04-11 21:01:01,53,"(0.7490196078431373, 0.6941176470588235, 0.6705882352941176)"
2018-04-11 21:01:01,6588,"(0.8196078431372549, 0.615686274509804, 0.6196078431372549)"
2018-04-11 21:01:01,1042,"(0.403921568627451, 0.5529411764705883, 0.34509803921568627)"
2018-04-16 15:41:44,9538,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2018-04-16 15:41:44,5677,"(0.1568627450980392, 0.3764705882352941, 0.5686274509803921)"
2018-04-16 15:41:44,5875,"(0.6980392156862745, 0.6745098039215687, 0.6901960784313725)"
2018-04-16 15:41:44,6766,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2018-04-16 15:41:44,5082,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2018-04-16 15:41:44,4389,"(0.9098039215686274, 0.807843137254902, 0.7843137254901961)"
2018-04-16 15:41:44,1815,"(0.9176470588235294, 0.6039215686274509, 0.5450980392156862)"
2018-04-16 15:41:44,9043,"(0.6745098039215687, 0.5490196078431373, 0.4745098039215686)"
2018-04-16 15:41:44,9439,"(0.8, 0.5098039215686274, 0.3137254901960784)"
2018-04-16 15:41:44,4983,"(0.5686274509803921, 0.0392156862745098, 0.09803921568627451)"
2018-04-16 15:41:44,7261,"(0.11764705882352941, 0.15294117647058825, 0.39215686274509803)"
2018-04-16 15:41:44,3499,"(0.7058823529411765, 0.6980392156862745, 0.7176470588235294)"
2018-04-16 15:41:44,5479,"(0.8274509803921568, 0.7647058823529411, 0.7411764705882353)"
2018-04-16 15:41:44,6469,"(0.25098039215686274, 0.2196078431372549, 0.22745098039215686)"
2018-04-16 15:41:44,3004,"(0.07058823529411765, 0.5058823529411764, 0.4117647058823529)"
2018-04-16 15:41:44,2113,"(0.3686274509803922, 0.3843137254901961, 0.33725490196078434)"
2018-04-16 15:41:44,2410,"(0.796078431372549, 0.6901960784313725, 0.6509803921568628)"
2018-04-16 15:41:44,1419,"(0.6901960784313725, 0.7215686274509804, 0.788235294117647)"
2018-04-16 15:41:44,5578,"(0.23921568627450981, 0.23137254901960785, 0.27450980392156865)"
2018-04-16 15:41:44,4687,"(0.27450980392156865, 0.27058823529411763, 0.29411764705882354)"
2018-04-16 15:41:44,3993,"(0.8823529411764706, 0.7607843137254902, 0.7372549019607844)"
2018-04-16 15:41:44,7162,"(0.3686274509803922, 0.35294117647058826, 0.37254901960784315)"
2018-04-16 15:41:44,4488,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2018-04-16 15:41:44,8746,"(0.8705882352941177, 0.8, 0.7568627450980392)"
2018-04-16 15:41:44,3301,"(0.8470588235294118, 0.7803921568627451, 0.7529411764705882)"
2018-04-16 15:41:44,7360,"(0.8980392156862745, 0.6549019607843137, 0.5372549019607843)"
2018-04-16 15:41:44,923,"(0.4549019607843137, 0.5725490196078431, 0.7294117647058823)"
2018-04-16 15:41:44,4786,"(0.8509803921568627, 0.7764705882352941, 0.6392156862745098)"
2018-04-16 15:41:44,9835,"(0.8156862745098039, 0.7764705882352941, 0.7490196078431373)"
